Player,Picture,Squad,Squad_picture,Pos,DPos,contribution,Annual Wages,Squad Annual Wages,Con_color,Con_longitude,Pos_Order,DPos_Order,90s,Aerials Won %,Blocks Contribution,Clearance Contribution,Interception Contribution,Pass Completion %,Crosses Completed,Progressive Carries,Tackles Contribution,Touches in Attacking Third,Carries into Final Third,Ball Recoveries,Progressive Passes,Key Passes,Tackles Won,Shot-Creating Actions,xA,Assists,Goals,Progressive Passes Received,xG,xG-G,all_con%,all_latitude,all_longitude,Clean Sheets Contribution,Launch %,PSxG-GA,Pass Completion Contribution,Save%,posrank,dposrank,allposrank,alldposrank
Vitaly Janelt,https://fbref.com/req/202302030/images/headshots/8449d35e_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051874.png,MF,CM,0.961,1905153,54793585,15.2974663516572,44.6340639779344,2,1,25,,,,,,,,,,18,,80,14,,32,2.4,,,,,,,20°S-5°S,4.379860788188825,,,,,,4,2,65,29
Yunus Emre Konak,0,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051875.png,MF,CM,0.5,952577,54793585,9.9531093820282,29.0406078186078,2,1,0.4,,,,,,,,,,1,,2,0,,0,0,,,,,,,5°S-5°N,4.257394849445014,,,,,,6,3,106,56
Fabio Carvalho,https://fbref.com/req/202302030/images/headshots/966e28d0_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051876.png,MF,CAM,0.503,2540205,54793585,9.98788827770909,25.8846343499758,2,2,5.1,,,,,,,,,,3,,17,4,,10,0.6,,,,,,,5°S-5°N,7.287575120550138,,,,,,5,2,105,31
Mikkel Damsgaard,https://fbref.com/req/202302030/images/headshots/215f3907_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051877.png,MF,CAM,2.774,1905153,54793585,36.3155123081374,94.1153656500242,2,2,27.7,,,,,,,,,,42,,204,55,,109,5.9,,,,,,,5°N-20°N,17.52843941247846,,,,,,1,1,7,2
Christian Nørgaard,https://fbref.com/req/202302030/images/headshots/df0a4c90_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051878.png,MF,CDM,6.54,2222679,54793585,29.436113399135,120,2,3,26.3,,47,,42,81.7,,,,,,173,122,15,44,,,,,,,,,5°N-20°N,13.24328950614781,,,,,,2,1,15,8
Ben Mee,https://fbref.com/req/202302030/images/headshots/8df7a2fb_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051879.png,DF,CB,2.188,3492781,54793585,20.985074985839,33.3417399794614,3,1,2,50,3,7,4,77.5,,,,,,,,,,,,,,,,,,40°S-60°S,3.431290166646348,,,,,,3,1,43,14
Ethan Pinnock,https://fbref.com/req/202302030/images/headshots/e541326e_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051880.png,DF,CB,1.044,1905153,54793585,13.3415552320902,21.1974780061616,3,1,21.3,59.4,29,142,24,85.6,,,,,,,,,,,,,,,,,,20°S-25°S,5.864918425825349,,,,,,5,3,118,67
Kristoffer Ajer,https://fbref.com/req/202302030/images/headshots/a8c0acb7_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051881.png,DF,CB,0.694,2540205,54793585,11.0030657969398,17.4820132416031,3,1,15.4,55.1,17,49,12,78.2,,,,,,,,,,,,,,,,,,35°S-40°S,5.445896726297504,,,,,,7,5,157,92
Nathan Collins,https://fbref.com/req/202302030/images/headshots/a8c19eb8_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051882.png,DF,CB,1.579,1905153,54793585,16.9161033686773,26.8768312891296,3,1,33,64.4,68,196,31,85.8,,,,,,,,,,,,,,,,,,40°S-60°S,2.765968631805453,,,,,,4,2,73,34
Sepp van den Berg,https://fbref.com/req/202302030/images/headshots/7bf9400b_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051883.png,DF,CB,1.035,1270102,54793585,13.2814226466149,21.1019374836444,3,1,23.7,56,47,115,19,83.9,,,,,,,,,,,,,,,,,,35°S-40°S,6.573554811595329,,,,,,6,4,121,68
Jayden Meghoma,https://fbref.com/req/202302030/images/headshots/07382f6c_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051884.png,DF,LB,0,952577,54793585,3.08721431862791,60,3,2,0.1,,,,,,0,0,0,0,,,,,,,,,,,,,,20°S-25°S,3.448450677855442,,,,,,8,1,178,38
Rico Henry,https://fbref.com/req/202302030/images/headshots/8a3c1dc7_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051885.png,DF,LB,0,2222679,54793585,3.08721431862791,60,3,2,0.2,,,,,,0,0,0,0,,,,,,,,,,,,,,35°S-40°S,3.959889578915516,,,,,,8,1,178,38
Mads Roerslev,https://fbref.com/req/202302030/images/headshots/57c94db2_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051886.png,DF,RB,3.472,1270102,54793585,48.5575750171245,47.5428268995942,3,3,12.2,,,,,,31,17,18,13,,,,,,,,,,,,,,40°S-60°S,15.26573963898513,,,,,,2,2,7,2
Michael Kayode,https://fbref.com/req/202302030/images/headshots/e19660a8_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051887.png,DF,RB,5.415,2061201,54793585,74.0036898895839,72.4571731004058,3,3,1.4,,,,,,5,3,9,2,,,,,,,,,,,,,,40°S-60°S,23.26559886444439,,,,,,1,1,1,1
Mark Flekken,https://fbref.com/req/202302030/images/headshots/a92ab7be_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051888.png,GK,GK,2.757,1905153,54793585,16.3088999477265,99.8413231526573,4,0,31.4,,,,,,,,,,,,,,,,,,,,,,,70°S-90°S,16.73021982719076,5,34.1,1.5,223,73.3,2,2,16,16
Hákon Rafn Valdimarsson,https://fbref.com/req/202302030/images/headshots/57a34cf4_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051889.png,GK,GK,7.484,635051,54793585,42.4964503399943,260.158676847343,4,0,1.6,,,,,,,,,,,,,,,,,,,,,,,60°S-70°S,35.8932320090872,1,42.6,-0.4,15,50,1,1,3,3
Danny Welbeck,https://fbref.com/req/202302030/images/headshots/ce5143da_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b9.png,FW,ST,0.75,3810307,80489884,16.0953961763305,38.0748663101604,1,1,19.6,,,,,,,,,,20,,,,,,,4,9,77,8,1,,40°N-60°N,5.335664772,,,,,,3,2,74,27
Georginio Rutter,https://fbref.com/req/202302030/images/headshots/c64c01fc_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b10.png,FW,ST,0.6,4762884,80489884,12.7045121504182,30.0534759358289,1,1,18.4,,,,,,,,,,36,,,,,,,3,5,79,4.6,0.4,,35°N-40°N,11.90677966,,,,,,5,3,96,37
João Pedro,https://fbref.com/req/202302030/images/headshots/e8832875_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b11.png,FW,ST,1.008,3175256,80489884,21.9277167008998,51.8716577540107,1,1,21.6,,,,,,,,,,39,,,,,,,6,10,128,8.9,1.1,,40°N-60°N,7.269093861,,,,,,2,1,44,17
Jeremy Sarmiento,https://fbref.com/req/202302030/images/headshots/ac0d576d_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b12.png,FW,LW,0.2,1361441,80489884,3.66215474798532,11.4420247204238,1,2,0.1,,,,,,,,,,0,,,,,,,0,0,2,0,0,,60°N-70°N,4.62416745956229,,,,,,8,3,132,45
Kaoru Mitoma,https://fbref.com/req/202302030/images/headshots/74618572_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b13.png,FW,LW,1.162,5080409,80489884,25.4090243008364,79.3878752207181,1,2,27.7,,,,,,,,,,76,,,,,,,3,8,274,8.2,-0.2,,20°N-35°N,10.0215469202764,,,,,,1,1,34,11
Simon Adingra,https://fbref.com/req/202302030/images/headshots/4dcec659_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b14.png,FW,LW,0.451,793814,80489884,9.33623401801196,29.1701000588582,1,2,9.2,,,,,,,,,,17,,,,,,,1,2,105,2.2,-0.2,,35°N-40°N,11.0452418096724,,,,,,6,2,114,36
Brajan Gruda,https://fbref.com/req/202302030/images/headshots/ae9b998d_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b15.png,FW,RW,0.346,3175256,80489884,6.96261519987332,40.7497243660419,1,3,5.5,,,,,,,,,,16,,,,,,,1,0,46,0.4,-0.4,,60°N-70°N,10.40247678018576,,,,,,7,2,119,28
Yankuba Minteh,0,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b16.png,FW,RW,0.637,2540205,80489884,13.5409302101432,79.2502756339581,1,3,16.3,,,,,,,,,,17,,,,,,,4,5,154,3.7,1.3,,60°N-70°N,20.2307908809456,,,,,,4,1,89,20
Diego Gómez,0,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b17.png,MF,CM,0.957,1717667,80489884,15.2510944907494,9.33969585699173,2,1,4.8,,,,,,,,,,3,,18,5,,12,0.8,,,,,,,5°N-20°N,4.298701185125068,,,,,,7,6,66,30
Jack Hinshelwood,https://fbref.com/req/202302030/images/headshots/e98211e7_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b18.png,MF,CM,1.156,635051,80489884,17.5580945709146,10.7524914503748,2,1,17.7,,,,,,,,,,18,,55,12,,30,1.4,,,,,,,5°N-20°N,4.948956416623726,,,,,,6,5,53,22
Jakub Moder,https://fbref.com/req/202302030/images/headshots/f230bc30_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b19.png,MF,CM,22.8,635051,80489884,100,61.2395121062084,2,1,0.1,,,,,,,,,,3,,4,3,,4,0.5,,,,,,,20°S-5°S,28.63128238039472,,,,,,1,1,1,1
James Milner,https://fbref.com/req/202302030/images/headshots/2f90f6b8_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b20.png,MF,CM,1.173,3810307,80489884,17.7551749797729,10.8731825312165,2,1,1.9,,,,,,,,,,1,,10,4,,8,0.2,,,,,,,20°S-5°S,5.083534285591949,,,,,,5,4,52,21
Matt O'Riley,https://fbref.com/req/202302030/images/headshots/fb495bb8_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b21.png,MF,CM,1.432,3175256,80489884,20.7577529735558,12.7119466452175,2,1,7.5,,,,,,,,,,11,,29,13,,29,1.3,,,,,,,5°N-20°N,5.850817943727348,,,,,,3,3,45,16
Yasin Ayari,https://fbref.com/req/202302030/images/headshots/f173303a_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b22.png,MF,CM,1.766,508041,80489884,24.6298033593608,15.0831714099911,2,1,18.3,,,,,,,,,,23,,65,26,,52,2.3,,,,,,,20°S-5°S,7.05182854955451,,,,,,2,2,32,11
Carlos Baleba,https://fbref.com/req/202302030/images/headshots/a1390d2f_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b23.png,MF,CDM,4.572,793814,80489884,19.1436952184735,72.2707208827658,2,3,24.7,,42,,39,87.5,,,,,,163,108,20,37,,,,,,,,,5°N-20°N,8.612736829691379,,,,,,4,1,49,18
Mats Wieffer,https://fbref.com/req/202302030/images/headshots/4876c9ab_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b24.png,MF,CDM,3.329,3810307,80489884,12.6429453208301,47.7292791172342,2,3,6.7,,11,,9,86.6,,,,,,50,40,11,16,,,,,,,,,5°S-5°N,7.96874915050646,,,,,,8,2,90,25
Adam Webster,https://fbref.com/req/202302030/images/headshots/c40b6180_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b25.png,DF,CB,1.492,3492781,80489884,16.3348217090827,16.1784055652038,3,1,6.9,81,12,28,14,85.6,,,,,,,,,,,,,,,,,,40°S-60°S,2.67092269825674,,,,,,4,3,85,44
Eiran Cashin,https://fbref.com/req/202302030/images/headshots/f557c3b8_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b26.png,DF,CB,19.902,1030600,80489884,61.2528746686744,60.6663400478621,3,1,0.2,66.7,0,2,0,82.1,,,,,,,,,,,,,,,,,,40°S-60°S,10.01551753669094,,,,,,1,1,4,3
Igor,https://fbref.com/req/202302030/images/headshots/a4e85758_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b27.png,DF,CB,1.033,2857730,80489884,13.2680598498426,13.1410098706369,3,1,10,57.1,23,39,4,92.1,,,,,,,,,,,,,,,,,,20°S-25°S,5.832610016943584,,,,,,8,5,122,69
Jan Paul van Hecke,https://fbref.com/req/202302030/images/headshots/4fd08daa_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b28.png,DF,CB,1.578,1905153,80489884,16.9094219702911,16.7475036691967,3,1,28.9,60.3,32,128,23,87.9,,,,,,,,,,,,,,,,,,25°S-35°S,3.990082060669778,,,,,,3,2,74,35
Lewis Dunk,https://fbref.com/req/202302030/images/headshots/282f75f3_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b29.png,DF,CB,1.052,5080409,80489884,13.3950064191793,13.2667408471005,3,1,21.1,62.7,24,69,12,90.8,,,,,,,,,,,,,,,,,,35°S-40°S,6.629772370099886,,,,,,7,4,117,66
Ferdi Kadioglu,https://fbref.com/req/202302030/images/headshots/66c52a77_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b30.png,DF,LB,0.362,5556698,80489884,7.82807565873614,25.6128353844666,3,2,4.3,,,,,,9,1,10,0,,,,,,,,,,,,,,35°S-40°S,10.0408692188783,,,,,,9,2,171,34
Pervis Estupiñán,https://fbref.com/req/202302030/images/headshots/d38fdf53_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b31.png,DF,LB,1.967,3175256,80489884,28.8476404401552,94.3871646155334,3,2,22.7,,,,,,103,53,51,46,,,,,,,,,,,,,,25°S-35°S,17.88433159015422,,,,,,2,1,15,5
Joël Veltman,https://fbref.com/req/202302030/images/headshots/dad4b285_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b32.png,DF,RB,0.971,3175256,80489884,15.8037236038353,62.1102624860315,3,3,18.3,,,,,,23,29,42,22,,,,,,,,,,,,,,20°S-25°S,13.38518637958265,,,,,,5,1,93,24
Tariq Lamptey,https://fbref.com/req/202302030/images/headshots/f4e433d4_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b33.png,DF,RB,0.889,2222679,80489884,14.7298268361865,57.8897375139685,3,3,8.5,,,,,,24,25,14,13,,,,,,,,,,,,,,35°S-40°S,14.87032706148259,,,,,,6,2,100,25
Jason Steele,https://fbref.com/req/202302030/images/headshots/28300a16_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b34.png,GK,GK,5.437,1270102,80489884,31.1560831614514,234.118460094274,4,0,2,,,,,,,,,,,,,,,,,,,,,,,70°S-90°S,31.96096131045196,1,13.6,-0.5,7,75,1,1,6,6
Bart Verbruggen,https://fbref.com/req/202302030/images/headshots/cf134113_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b35.png,GK,GK,2.837,2222679,80489884,16.7520994466436,125.881539905726,4,0,31,,,,,,,,,,,,,,,,,,,,,,,60°S-70°S,14.14911097908326,6,25.3,-6.1,105,63.7,2,2,15,15
Cole Palmer,https://fbref.com/req/202302030/images/headshots/dc7f8a28_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d9bb.png,MF,CAM,2.442,8255665,227419141,32.4666478527864,86.1465072527111,1,0,29.5,,,,,,,,,,64,,,,,,,,,,,,,20°S-5°S,15.65067005764424,,,,,,1,1,15,3
João Félix,https://fbref.com/req/202302030/images/headshots/8aafd64f_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d10bb.png,MF,CAM,0.742,8255665,227419141,12.7586069669528,33.8534927472889,1,0,4.1,,,,,,,,,,13,,,,,,,,,,,,,5°S-5°N,9.309205721969654,,,,,,5,2,95,29
Christopher Nkunku,https://fbref.com/req/202302030/images/headshots/7c56da38_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d11bb.png,FW,ST,0.452,12383497,227419141,9.35883991151804,42.7171109200344,1,1,10.2,,,,,,,,,,16,,,,,,,2,3,68,4.8,-1.8,,35°N-40°N,8.771186441,,,,,,8,2,113,45
Marc Guiu,https://fbref.com/req/202302030/images/headshots/d3d774cc_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d12bb.png,FW,ST,0.038,3175256,227419141,0,0,1,1,0.8,,,,,,,,,,0,,,,,,,0,0,3,0,0,,60°N-70°N,0,,,,,,10,3,138,54
Nicolas Jackson,https://fbref.com/req/202302030/images/headshots/9c36ed83_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d13bb.png,FW,ST,0.787,6350511,227419141,16.9318142360556,77.2828890799656,1,1,21.6,,,,,,,,,,23,,,,,,,5,9,107,12.1,-3.1,,40°N-60°N,5.612939487,,,,,,2,1,69,25
Jadon Sancho,https://fbref.com/req/202302030/images/headshots/dbf053da_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d14bb.png,FW,LW,0.553,9525767,227419141,11.6420351556323,46.9604863221885,1,2,17.9,,,,,,,,,,32,,,,,,,4,3,203,1.9,1.1,,35°N-40°N,13.7731223534655,,,,,,7,2,102,32
Mykhailo Mudryk,https://fbref.com/req/202302030/images/headshots/049a888d_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d15bb.png,FW,LW,0.296,6350511,227419141,5.83232052456921,23.5258358662614,1,2,1.7,,,,,,,,,,8,,,,,,,0,0,12,0.3,-0.3,,60°N-70°N,7.36441484300666,,,,,,9,3,128,43
Tyrique George,0,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d16bb.png,FW,LW,0.581,515300,227419141,12.2750001738027,49.5136778115502,1,2,1,,,,,,,,,,1,,,,,,,1,0,16,0.1,-0.1,,40°N-60°N,4.87834094482294,,,,,,6,1,101,31
Noni Madueke,https://fbref.com/req/202302030/images/headshots/bf34eebd_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d17bb.png,FW,RW,0.757,3175256,227419141,16.2536374308731,66.5227447956823,1,3,17.8,,,,,,,,,,41,,,,,,,3,7,194,7.9,-0.9,,60°N-70°N,24.28370391218692,,,,,,3,1,73,18
Pedro Neto,https://fbref.com/req/202302030/images/headshots/7ba2eaa9_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d18bb.png,FW,RW,0.616,10160818,227419141,13.0662064465155,53.4772552043177,1,3,19.4,,,,,,,,,,48,,,,,,,4,3,200,2.5,0.5,,35°N-40°N,17.85787847579815,,,,,,4,2,92,21
Enzo Fernández,https://fbref.com/req/202302030/images/headshots/5ff4ab71_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d19bb.png,MF,CM,1.945,11430921,227419141,26.7049441349868,92.8196417287722,2,1,26.8,,,,,,,,,,50,,185,67,,128,5.6,,,,,,,5°N-20°N,7.527104043017852,,,,,,1,1,21,8
Kiernan Dewsbury-Hall,https://fbref.com/req/202302030/images/headshots/5c74c0f5_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d20bb.png,MF,CM,0.316,5080409,227419141,7.82000378026739,27.1803582712278,2,1,2.9,,,,,,,,,,1,,14,3,,5,0.2,,,,,,,5°S-5°N,3.344969148723117,,,,,,4,2,117,61
Moisés Caicedo,https://fbref.com/req/202302030/images/headshots/16264a81_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d21bb.png,MF,CDM,5.489,9525767,227419141,23.9395018605805,89.4631044352205,2,3,31.2,,41,,42,89.9,,,,,,184,180,27,58,,,,,,,,,5°N-20°N,10.77036731968659,,,,,,2,1,34,14
Roméo Lavia,https://fbref.com/req/202302030/images/headshots/ecad9aa5_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d22bb.png,MF,CDM,2.474,2857730,227419141,8.17139169051227,30.5368955647795,2,3,6,,6,,11,91.8,,,,,,28,18,6,10,,,,,,,,,5°S-5°N,5.150364012485469,,,,,,3,2,116,32
Benoît Badiashile,https://fbref.com/req/202302030/images/headshots/06df8256_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d23bb.png,DF,CB,1.759,5715460,227419141,18.1187550781832,25.9543624822567,3,1,3.7,80,2,12,6,89.8,,,,,,,,,,,,,,,,,,25°S-35°S,4.275445945233789,,,,,,4,2,65,27
Levi Colwill,https://fbref.com/req/202302030/images/headshots/700783e7_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d24bb.png,DF,CB,1.751,6350511,227419141,18.0653038910941,25.8777958815806,3,1,29,61.3,31,94,30,89.6,,,,,,,,,,,,,,,,,,40°S-60°S,2.953875534913238,,,,,,5,3,66,28
Renato Veiga,https://fbref.com/req/202302030/images/headshots/fc8fcbd1_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d25bb.png,DF,CB,2.098,1587628,227419141,20.383749131086,29.1988721859052,3,1,2,50,3,2,1,84.9,,,,,,,,,,,,,,,,,,25°S-35°S,4.809912005273522,,,,,,3,1,47,17
Tosin Adarabioyo,https://fbref.com/req/202302030/images/headshots/c81d773d_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d26bb.png,DF,CB,0.992,7620614,227419141,12.9941225160107,18.6135396424384,3,1,13.6,58.1,9,61,10,91.4,,,,,,,,,,,,,,,,,,35°S-40°S,6.431357457730787,,,,,,7,5,127,72
Wesley Fofana,https://fbref.com/req/202302030/images/headshots/132a82f1_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d27bb.png,DF,CB,1.174,12701023,227419141,14.2101370222889,20.355429807819,3,1,13,69.2,14,55,14,90.2,,,,,,,,,,,,,,,,,,20°S-25°S,6.246745076246118,,,,,,6,4,108,59
Marc Cucurella,https://fbref.com/req/202302030/images/headshots/1daec722_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d28bb.png,DF,LB,1.327,11113395,227419141,20.4660071316766,120,3,2,27.2,,,,,,28,29,53,15,,,,,,,,,,,,,,25°S-35°S,12.68806918987639,,,,,,2,1,46,13
Malo Gusto,https://fbref.com/req/202302030/images/headshots/d56b9520_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d29bb.png,DF,RB,1.898,2857730,227419141,27.9439955990849,83.2009249103481,3,3,19.7,,,,,,50,47,43,32,,,,,,,,,,,,,,25°S-35°S,13.35995659222823,,,,,,1,1,23,9
Reece James,https://fbref.com/req/202302030/images/headshots/1265a93a_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d30bb.png,DF,RB,0.708,15876279,227419141,12.3593961661324,36.7990750896519,3,3,8.5,,,,,,35,5,8,4,,,,,,,,,,,,,,35°S-40°S,12.47728607517051,,,,,,8,2,140,35
Filip Jørgensen,https://fbref.com/req/202302030/images/headshots/0107757e_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d31bb.png,GK,GK,1.873,3175256,227419141,11.4115454846918,148.526023876075,4,0,6,,,,,,,,,,,,,,,,,,,,,,,60°S-70°S,9.638387356762644,1,18.1,0.3,7,71.4,2,2,33,33
Robert Sánchez,https://fbref.com/req/202302030/images/headshots/6a713852_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d32bb.png,GK,GK,2.746,3810307,227419141,16.2479600166254,211.473976123925,4,0,26,,,,,,,,,,,,,,,,,,,,,,,60°S-70°S,13.72330615581446,7,31.1,2,80,76.8,1,1,17,17
Matheus França,https://fbref.com/req/202302030/images/headshots/077faf72_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c55.png,MF,CAM,2.034,2540205,92238727,27.7367180401863,51.5946362761549,1,0,0.3,,,,,,,,,,1,,,,,,,,,,,,,5°N-20°N,13.38770543956949,,,,,,3,1,28,6
Eddie Nketiah,https://fbref.com/req/202302030/images/headshots/a53649b7_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c56.png,FW,ST,0.905,5715460,92238727,19.5993096697733,37.2636103151862,1,1,8.9,,,,,,,,,,19,,,,,,,1,1,65,3.7,-2.7,,20°N-35°N,6.188804949,,,,,,4,2,53,18
Jean-Philippe Mateta,https://fbref.com/req/202302030/images/headshots/50e6dc35_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c57.png,FW,ST,1.688,3175256,92238727,37.2997242850357,70.9169054441261,1,1,27,,,,,,,,,,20,,,,,,,2,13,114,12,1,,20°N-35°N,11.7780025,,,,,,2,1,9,4
Odsonne Édouard,https://fbref.com/req/202302030/images/headshots/0562b7f1_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c58.png,FW,ST,0.313,5715460,92238727,6.21662071417261,11.8194842406877,1,1,0.8,,,,,,,,,,0.5,,,,,,,0,0,4.5,0.2,-0.2,,35°N-40°N,5.826271186,,,,,,6,3,126,49
Ismaila Sarr,https://fbref.com/req/202302030/images/headshots/bfdb33aa_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c59.png,FW,RW,1.896,4445358,92238727,42.0017501343008,92.5913621262458,1,3,26.3,,,,,,,,,,41,,,,,,,4,7,160,8.3,-1.3,,40°N-60°N,22.54626352512893,,,,,,1,1,5,4
Jordan Ayew,https://fbref.com/req/202302030/images/headshots/da052c14_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c60.png,FW,RW,0.588,1905153,92238727,12.4332414283452,27.4086378737541,1,3,7.4,,,,,,,,,,15,,,,,,,0,2,34.5,1.65,0.35,,60°N-70°N,18.5758513931888,,,,,,5,2,99,24
Adam Wharton,https://fbref.com/req/202302030/images/headshots/4b542852_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c61.png,MF,CM,1.078,2222679,92238727,16.6538432832116,46.1585554916414,2,1,13.3,,,,,,,,,,20,,103,23,,54,1.9,,,,,,,5°N-20°N,4.694082506790055,,,,,,3,1,57,24
Justin Devenny,0,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c62.png,MF,CM,0.549,206120,92238727,10.5211646781493,29.1609423347112,2,1,3.9,,,,,,,,,,5,,13,6,,10,0.4,,,,,,,5°S-5°N,4.500377780615518,,,,,,7,3,103,54
Will Hughes,https://fbref.com/req/202302030/images/headshots/a0666d3e_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c63.png,MF,CM,1.032,3175256,92238727,16.1205668827714,44.6805021736474,2,1,20.5,,,,,,,,,,22,,82,29,,61,2.3,,,,,,,5°N-20°N,4.543772252272775,,,,,,4,2,59,26
