Player,Picture,Squad,Squad_picture,Pos,DPos,contribution,Annual Wages,Squad Annual Wages,Con_color,Con_longitude,Pos_Order,DPos_Order,90s,Aerials Won %,Blocks Contribution,Clearance Contribution,Interception Contribution,Pass Completion %,Crosses Completed,Progressive Carries,Tackles Contribution,Touches in Attacking Third,Carries into Final Third,Ball Recoveries,Progressive Passes,Key Passes,Tackles Won,Shot-Creating Actions,xA,Assists,Goals,Progressive Passes Received,xG,xG-G,all_con%,all_latitude,all_longitude,Clean Sheets Contribution,Launch %,PSxG-GA,Pass Completion Contribution,Save%,posrank,dposrank,allposrank,alldposrank
Gabriel Jesus,https://fbref.com/req/202302030/images/headshots/b66315ae_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c10.png,FW,ST,0.466,16828855,223846398,9.67532242060319,40.1563721657545,1,1,6.8,,,,,,,,,,6.0,,,,,,,0.0,3.0,57.0,3.0,0.0,,,,,,,,,7,2,110,42
Kai Havertz,https://fbref.com/req/202302030/images/headshots/fed7cb61_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c11.png,FW,ST,0.889,17781432,223846398,19.237615373676,79.8436278342455,1,1,20.4,,,,,,,,,,23.0,,,,,,,3.0,9.0,110.0,9.4,-0.4,,,,,,,,,3,1,56,19
Gabriel Martinelli,https://fbref.com/req/202302030/images/headshots/48a5a5d6_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c12.png,FW,LW,0.856,11430921,223846398,18.4916208879753,57.0034843205575,1,2,19.9,,,,,,,,,,27.0,,,,,,,4.0,6.0,235.0,5.1,0.9,,,,,,,,,4,2,61,20
Leandro Trossard,https://fbref.com/req/202302030/images/headshots/38ceb24a_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c13.png,FW,LW,0.942,5715460,223846398,20.4357277294983,62.9965156794425,1,2,23.2,,,,,,,,,,46.0,,,,,,,5.0,5.0,185.0,5.6,-0.6,,,,,,,,,2,1,49,18
Bukayo Saka,https://fbref.com/req/202302030/images/headshots/bc7dc64d_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c14.png,FW,RW,1.076,12383497,223846398,23.4649174593134,57.0590929912964,1,3,15.2,,,,,,,,,,22.0,,,,,,,10.0,6.0,208.0,5.2,0.8,,,,,,,,,1,1,40,10
Ethan Nwaneri,https://fbref.com/req/202302030/images/headshots/7f94982c_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c15.png,FW,RW,0.583,412240,223846398,12.3202119608148,29.9587723316537,1,3,8.6,,,,,,,,,,21.0,,,,,,,2.0,3.0,93.0,1.0,2.0,,,,,,,,,6,3,100,25
Raheem Sterling,https://fbref.com/req/202302030/images/headshots/b400bde0_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c16.png,FW,RW,0.638,7557736,223846398,13.5635361036493,32.9821346770499,1,3,3.9,,,,,,,,,,9.0,,,,,,,2.0,0.0,63.0,1.3,-1.3,,,,,,,,,5,2,88,19
Declan Rice,https://fbref.com/req/202302030/images/headshots/1c7012b8_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c17.png,MF,CM,1.841,15241227,223846398,25.4992757513828,67.3736089190776,2,1,26.8,,,,,,,,,,53.0,,162.0,51.0,,95.0,5.2,,,,,,,,,,,,,,2,1,26,9
Mikel Merino,https://fbref.com/req/202302030/images/headshots/d080ed5e_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c18.png,MF,CM,0.564,8255665,223846398,10.6950591565537,28.2582430970014,2,1,14.9,,,,,,,,,,12.0,,60.0,14.0,,38.0,1.1,,,,,,,,,,,,,,4,2,102,53
Myles Lewis-Skelly,https://fbref.com/req/202302030/images/headshots/5dff6c28_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c19.png,MF,CM,0.437,274827,223846398,9.22275257272966,24.368147983921,2,1,10.7,,,,,,,,,,18.0,,52.0,5.0,,18.0,0.3,,,,,,,,,,,,,,5,3,113,59
Martin Ødegaard,https://fbref.com/req/202302030/images/headshots/79300479_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c20.png,MF,CAM,1.911,15241227,223846398,26.3107833172701,120.0,2,2,20.7,,,,,,,,,,57.0,,198.0,49.0,,95.0,5.6,,,,,,,,,,,,,,1,1,23,9
Jorginho,https://fbref.com/req/202302030/images/headshots/45db685d_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c21.png,MF,CDM,2.29,6985563,223846398,7.20909242971872,30.0156918051857,2,3,7.8,,3.0,,7.0,86.7,,,,,,54.0,48.0,3.0,4.0,,,,,,,,,,,,,,,,6,2,119,34
Thomas Partey,https://fbref.com/req/202302030/images/headshots/529f49ab_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c22.png,MF,CDM,5.044,12701023,223846398,21.6122020179005,89.9843081948143,2,3,26.1,,22.0,,30.0,87.4,,,,,,112.0,156.0,17.0,48.0,,,,,,,,,,,,,,,,3,1,42,16
Gabriel Magalhães,https://fbref.com/req/202302030/images/headshots/67ac5bb8_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c23.png,DF,CB,1.991,6350511,223846398,19.6688395037686,42.9573917734525,3,1,26.3,58.9,42.0,93.0,16.0,90.2,,,,,,,,,,,,,,,,,,,,,,,,,3,1,53,21
Jakub Kiwior,https://fbref.com/req/202302030/images/headshots/dc3e663e_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c24.png,DF,CB,1.47,3683297,223846398,16.1878309445876,35.3547546979488,3,1,6.5,53.8,6.0,25.0,2.0,88.5,,,,,,,,,,,,,,,,,,,,,,,,,6,3,86,45
William Saliba,https://fbref.com/req/202302030/images/headshots/972aeb2a_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c25.png,DF,CB,1.904,12065972,223846398,19.0875578441741,41.6878535285987,3,1,29.3,63.6,21.0,101.0,19.0,93.7,,,,,,,,,,,,,,,,,,,,,,,,,4,2,59,25
Kieran Tierney,https://fbref.com/req/202302030/images/headshots/fce2302c_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c26.png,DF,LB,1.395,6985563,223846398,21.3565556707024,49.6518942411092,3,2,1.8,,,,,,7.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2,1,42,12
Oleksandr Zinchenko,https://fbref.com/req/202302030/images/headshots/51cf8561_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c27.png,DF,LB,0.782,9525767,223846398,13.3285225174253,30.9875056928444,3,2,4.0,,,,,,8.0,9.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,7,3,119,22
Riccardo Calafiori,https://fbref.com/req/202302030/images/headshots/aded8e6f_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c28.png,DF,LB,1.057,7620614,223846398,16.9300055796622,39.3606000660464,3,2,10.3,,,,,,11.0,21.0,26.0,12.0,,,,,,,,,,,,,,,,,,,,,5,2,72,17
Ben White,https://fbref.com/req/202302030/images/headshots/35e413f1_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c29.png,DF,RB,0.6,9525767,223846398,10.9449955453266,30.7424303473789,3,3,8.5,,,,,,8.0,5.0,11.0,8.0,,,,,,,,,,,,,,,,,,,,,8,2,159,38
Jurriën Timber,https://fbref.com/req/202302030/images/headshots/41034650_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c30.png,DF,RB,1.955,5715460,223846398,28.6904848156213,80.5861662916234,3,3,25.9,,,,,,28.0,53.0,57.0,26.0,,,,,,,,,,,,,,,,,,,,,1,1,16,4
Takehiro Tomiyasu,https://fbref.com/req/202302030/images/headshots/b3af9be1_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c31.png,DF,RB,0.0,6350511,223846398,3.08721431862791,8.67140336099763,3,3,0.1,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,9,3,178,46
David Raya,https://fbref.com/req/202302030/images/headshots/98ea5115_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c32.png,GK,GK,3.953,6350511,223846398,22.9347324565381,360.0,4,0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,11.0,30.1,0.3,128.0,76.5,1,1,10,10
Donyell Malen,https://fbref.com/req/202302030/images/headshots/116c35df_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602292d.png,FW,ST,0.686,9618937,142085439,14.6486189919413,27.9511143062545,1,1,3.0,,,,,,,,,,5.0,,,,,,,0.0,3.0,23.0,1.6,1.4,,,,,,,,,5,3,82,32
Jáder Durán,https://fbref.com/req/202302030/images/headshots/414184f7_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602293d.png,FW,ST,0.71,4762884,142085439,15.1911604360872,28.9863407620417,1,1,7.1,,,,,,,,,,7.0,,,,,,,0.0,7.0,44.0,4.9,2.1,,,,,,,,,4,2,78,29
Ollie Watkins,https://fbref.com/req/202302030/images/headshots/aed3a70f_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602294d.png,FW,ST,1.5,8255665,142085439,33.0498163058922,63.0625449317038,1,1,25.0,,,,,,,,,,21.0,,,,,,,7.0,15.0,142.0,14.5,0.5,,,,,,,,,2,1,14,7
Jaden Philogene Bidace,https://fbref.com/req/202302030/images/headshots/19f4d211_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602295d.png,FW,LW,0.322,2540205,142085439,6.42007375572735,19.2651215375919,1,2,4.5,,,,,,,,,,4.0,,,,,,,0.0,1.0,26.5,1.25,-0.25,,,,,,,,,7,2,125,41
Morgan Rogers,https://fbref.com/req/202302030/images/headshots/2e5915f1_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602296d.png,FW,LW,1.523,4762884,142085439,33.5697518565321,100.734878462408,1,2,29.8,,,,,,,,,,61.0,,,,,,,8.0,8.0,166.0,6.1,1.9,,,,,,,,,1,1,13,2
Leon Bailey,https://fbref.com/req/202302030/images/headshots/3a233281_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602297d.png,FW,RW,0.598,7620614,142085439,12.659300363406,48.4848484848485,1,3,12.6,,,,,,,,,,22.0,,,,,,,2.0,1.0,121.0,1.7,-0.7,,,,,,,,,6,2,98,23
Marco Asensio,https://fbref.com/req/202302030/images/headshots/45af8a54_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602298d.png,FW,RW,0.864,8004329,142085439,18.6724680360239,71.5151515151515,1,3,5.2,,,,,,,,,,18.0,,,,,,,1.0,3.0,23.0,4.2,-1.2,,,,,,,,,3,1,57,15
Jacob Ramsey,https://fbref.com/req/202302030/images/headshots/1544f145_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602299d.png,MF,CM,1.057,4445358,142085439,16.4103910134455,26.8681735147458,2,1,15.8,,,,,,,,,,30.0,,62.0,18.0,,48.0,2.1,,,,,,,,,,,,,,3,3,58,25
John McGinn,https://fbref.com/req/202302030/images/headshots/90f91999_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602300d.png,MF,CM,1.086,7620614,142085439,16.7465870050273,27.4186157454874,2,1,21.8,,,,,,,,,,16.0,,89.0,27.0,,66.0,2.4,,,,,,,,,,,,,,2,2,56,23
Lamare Bogarde,https://fbref.com/req/202302030/images/headshots/bca5c4a7_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602301d.png,MF,CM,0.354,508041,142085439,8.26053645889191,13.5246946109051,2,1,5.3,,,,,,,,,,6.0,,14.0,2.0,,10.0,0.1,,,,,,,,,,,,,,7,4,115,60
Youri Tielemans,https://fbref.com/req/202302030/images/headshots/56f7a928_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602302d.png,MF,CM,2.391,9525767,142085439,31.8754066262114,52.1885161288617,2,1,31.4,,,,,,,,,,25.0,,221.0,58.0,,114.0,5.6,,,,,,,,,,,,,,1,1,11,4
Emi Buendía,https://fbref.com/req/202302030/images/headshots/66b76d44_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602303d.png,MF,CAM,0.911,4762884,142085439,14.7178180903091,120.0,2,2,1.1,,,,,,,,,,5.0,,7.0,1.0,,3.0,0.0,,,,,,,,,,,,,,4,1,69,22
Amadou Onana,https://fbref.com/req/202302030/images/headshots/828657ff_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602304d.png,MF,CDM,3.479,8890716,142085439,13.4274284138684,59.6168643557347,2,3,14.1,,13.0,,23.0,88.7,,,,,,62.0,58.0,7.0,24.0,,,,,,,,,,,,,,,,6,2,82,24
Boubacar Kamara,https://fbref.com/req/202302030/images/headshots/cc77354e_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602305d.png,MF,CDM,3.512,9525767,142085439,13.6000146943368,60.3831356442653,2,3,14.3,,16.0,,15.0,89.2,,,,,,64.0,68.0,10.0,19.0,,,,,,,,,,,,,,,,5,1,77,23
Axel Disasi,https://fbref.com/req/202302030/images/headshots/ad82197c_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602306d.png,DF,CB,1.44,2748268,142085439,15.9873889930032,26.7252156232304,3,1,4.55,64.25,4.0,14.5,3.5,89.15,,,,,,,,,,,,,,,,,,,,,,,,,4,1,88,46
Diego Carlos,https://fbref.com/req/202302030/images/headshots/b4a014b1_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602307d.png,DF,CB,1.083,6350511,142085439,13.6021297691498,22.7379124367826,3,1,9.2,52.4,13.0,36.0,5.0,88.6,,,,,,,,,,,,,,,,,,,,,,,,,8,4,115,65
Ezri Konsa,https://fbref.com/req/202302030/images/headshots/0313a347_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602308d.png,DF,CB,1.421,4762884,142085439,15.8604424236665,26.5130062099461,3,1,27.6,56.3,17.0,93.0,21.0,92.7,,,,,,,,,,,,,,,,,,,,,,,,,6,2,92,49
Pau Torres,https://fbref.com/req/202302030/images/headshots/532e1e4f_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602309d.png,DF,CB,0.929,6350511,142085439,12.5731944176836,21.0178992975306,3,1,18.2,41.7,14.0,58.0,9.0,88.2,,,,,,,,,,,,,,,,,,,,,,,,,9,5,138,80
Tyrone Mings,https://fbref.com/req/202302030/images/headshots/8397a50c_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602310d.png,DF,CB,1.107,6350511,142085439,13.7624833304173,23.0059664325102,3,1,11.7,55.3,13.0,58.0,8.0,88.6,,,,,,,,,,,,,,,,,,,,,,,,,7,3,114,64
Ian Maatsen,https://fbref.com/req/202302030/images/headshots/cab9634e_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602311d.png,DF,LB,0.979,6350511,142085439,15.9084940201913,53.3271470869902,3,2,9.9,,,,,,47.0,26.0,25.0,15.0,,,,,,,,,,,,,,,,,,,,,5,2,90,20
Lucas Digne,https://fbref.com/req/202302030/images/headshots/1b84dbe1_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602312d.png,DF,LB,1.283,7620614,142085439,19.8897698417187,66.6728529130098,3,2,23.9,,,,,,136.0,21.0,60.0,14.0,,,,,,,,,,,,,,,,,,,,,2,1,52,14
Andrés García,0,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602313d.png,DF,RB,1.568,1030600,142085439,23.6222159244006,67.4615154151607,3,3,3.5,,,,,,18.0,26.0,9.0,13.0,,,,,,,,,,,,,,,,,,,,,1,1,34,15
Matty Cash,https://fbref.com/req/202302030/images/headshots/2389cdc2_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602314d.png,DF,RB,1.169,5080409,142085439,18.3967914086459,52.5384845848393,3,3,18.3,,,,,,27.0,43.0,46.0,33.0,,,,,,,,,,,,,,,,,,,,,3,2,62,20
Emiliano Martínez,https://fbref.com/req/202302030/images/headshots/7956236f_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602315d.png,GK,GK,2.666,9525767,142085439,15.8047605177082,109.904623093998,4,0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,25.1,-1.4,137.0,65.9,2,2,18,18
Robin Olsen,https://fbref.com/req/202302030/images/headshots/e7ee38c3_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602316d.png,GK,GK,6.305,3175256,142085439,35.9647977247026,250.095376906002,4,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,34.4,0.2,10.0,55.6,1,1,5,5
Antoine Semenyo,https://fbref.com/req/202302030/images/headshots/efd2ec23_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba7cbea.png,FW,ST,1.378,3175256,72279435,30.2918972981502,57.6550735030477,1,1,31.4,,,,,,,,,,64.0,,,,,,,4.0,8.0,258.0,9.1,-1.1,,,,,,,,,1,1,19,9
Daniel Jebbison,https://fbref.com/req/202302030/images/headshots/03edb878_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba8cbea.png,FW,ST,0.325,343533,72279435,6.4878914362456,12.3485120114736,1,1,0.8,,,,,,,,,,1.0,,,,,,,0.0,0.0,11.0,0.2,-0.2,,,,,,,,,7,4,124,48
Enes Ünal,https://fbref.com/req/202302030/images/headshots/f8eca1b6_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba9cbea.png,FW,ST,0.605,952577,72279435,12.8175416179486,24.3958408031553,1,1,3.8,,,,,,,,,,3.0,,,,,,,1.0,2.0,22.0,2.7,-0.7,,,,,,,,,6,3,93,36
Evanilson,0,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba10cbea.png,FW,ST,0.633,5397935,72279435,13.4505066361189,25.6005736823234,1,1,21.1,,,,,,,,,,14.0,,,,,,,0.0,9.0,86.0,11.0,-2.0,,,,,,,,,5,2,90,35
Dango Ouattara,https://fbref.com/req/202302030/images/headshots/2f9e4435_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba11cbea.png,FW,LW,0.977,2222679,72279435,21.2269340022112,38.641975308642,1,2,20.5,,,,,,,,,,32.0,,,,,,,4.0,7.0,184.0,8.2,-1.2,,,,,,,,,3,2,47,17
Justin Kluivert,https://fbref.com/req/202302030/images/headshots/4c3a6744_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba12cbea.png,FW,LW,1.271,5080409,72279435,27.8730666929994,50.7407407407407,1,2,22.5,,,,,,,,,,46.0,,,,,,,6.0,12.0,142.0,9.9,2.1,,,,,,,,,2,1,27,7
Luis Sinisterra,https://fbref.com/req/202302030/images/headshots/8e16dd48_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba13cbea.png,FW,LW,0.782,4127832,72279435,16.8187847685252,30.6172839506173,1,2,2.6,,,,,,,,,,6.0,,,,,,,1.0,1.0,38.0,1.2,-0.2,,,,,,,,,4,3,70,24
Alex Scott,https://fbref.com/req/202302030/images/headshots/69942fb3_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba14cbea.png,MF,CM,0.821,2540205,72279435,13.6744512198827,25.3909901306238,2,1,6.8,,,,,,,,,,6.0,,48.0,9.0,,25.0,0.8,,,,,,,,,,,,,,5,3,76,37
Lewis Cook,https://fbref.com/req/202302030/images/headshots/2afc7272_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba15cbea.png,MF,CM,2.021,3810307,72279435,27.5860094922358,51.2222453024088,2,1,30.1,,,,,,,,,,28.0,,152.0,47.0,,86.0,3.7,,,,,,,,,,,,,,2,1,16,5
Philip Billing,https://fbref.com/req/202302030/images/headshots/d328a254_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba16cbea.png,MF,CM,1.657,2857730,72279435,23.366170149622,43.3867645669674,2,1,2.0,,,,,,,,,,1.0,,15.0,9.0,,16.0,1.0,,,,,,,,,,,,,,4,2,38,13
Ryan Christie,https://fbref.com/req/202302030/images/headshots/26ce2263_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba17cbea.png,MF,CAM,1.897,4445358,72279435,26.1484818040927,120.0,2,2,23.5,,,,,,,,,,40.0,,137.0,41.0,,85.0,3.0,,,,,,,,,,,,,,3,1,24,10
Tyler Adams,https://fbref.com/req/202302030/images/headshots/2b09d998_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba18cbea.png,MF,CDM,6.601,3810307,72279435,29.7551365236372,120.0,2,3,17.0,,27.0,,29.0,83.1,,,,,,91.0,61.0,14.0,45.0,,,,,,,,,,,,,,,,1,1,14,7
Dean Huijsen,0,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba19cbea.png,DF,CB,2.527,1905153,72279435,23.2500690387418,47.2349156900325,3,1,22.8,59.8,33.0,164.0,49.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,2,1,35,11
James Hill,https://fbref.com/req/202302030/images/headshots/8f4541c2_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba20cbea.png,DF,CB,2.03,317526,72279435,19.9294140408282,40.4886622229665,3,1,5.0,53.8,5.0,31.0,9.0,64.9,,,,,,,,,,,,,,,,,,,,,,,,,3,2,51,20
Marcos Senesi,https://fbref.com/req/202302030/images/headshots/35141f4c_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba21cbea.png,DF,CB,1.425,3175256,72279435,15.8871680172111,32.276422087001,3,1,11.2,46.0,14.0,53.0,11.0,76.7,,,,,,,,,,,,,,,,,,,,,,,,,4,3,91,48
Milos Kerkez,https://fbref.com/req/202302030/images/headshots/0ad53bdc_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba22cbea.png,DF,LB,3.009,1905153,72279435,42.493987170522,120.0,3,2,32.2,,,,,,115.0,89.0,49.0,62.0,,,,,,,,,,,,,,,,,,,,,1,1,8,1
Adam Smith,https://fbref.com/req/202302030/images/headshots/20b104bc_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba23cbea.png,DF,RB,0.738,2540205,72279435,12.7522852274673,49.5286728556804,3,3,14.7,,,,,,28.0,12.0,20.0,15.0,,,,,,,,,,,,,,,,,,,,,5,1,134,32
Julian Araujo,https://fbref.com/req/202302030/images/headshots/8f4541c2_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba24cbea.png,DF,RB,0.423,1587628,72279435,8.62695008345051,33.5062603136556,3,3,4.0,,,,,,5.0,3.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,7,3,170,42
Max Aarons,https://fbref.com/req/202302030/images/headshots/774cf58b_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba25cbea.png,DF,RB,0.491,2222679,72279435,9.51749862247637,36.9650668306641,3,3,1.0,,,,,,2.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,6,2,164,39
Kepa Arrizabalaga,https://fbref.com/req/202302030/images/headshots/28d596a0_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba26cbea.png,GK,GK,2.061,4762884,72279435,12.4530643071472,94.3753144744434,4,0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,35.1,1.7,114.0,75.0,3,3,29,29
Neto,https://fbref.com/req/202302030/images/headshots/a9dc785c_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba27cbea.png,GK,GK,3.835,3175256,72279435,22.2810131956352,168.856240944685,4,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43.5,2.3,9.0,84.6,1,1,13,13
Mark Travers,https://fbref.com/req/202302030/images/headshots/fe558029_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba28cbea.png,GK,GK,2.118,1270102,72279435,12.7688439501256,96.7684445808717,4,0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,41.7,4.5,33.0,80.0,2,2,27,27
Keane Lewis-Potter,https://fbref.com/req/202302030/images/headshots/41f08ac8_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051869.png,FW,LW,0.85,2222679,54793585,18.3559855269388,48.0236569738788,1,2,30.2,,,,,,,,,,61.0,,,,,,,3.0,1.0,143.0,2.6,-1.6,,,,,,,,,3,2,62,21
Yoane Wissa,https://fbref.com/req/202302030/images/headshots/2500cef9_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051870.png,FW,LW,1.255,1587628,54793585,27.5113723969021,71.9763430261212,1,2,27.4,,,,,,,,,,20.0,,,,,,,3.0,16.0,131.0,14.9,1.1,,,,,,,,,2,1,31,9
Bryan Mbeumo,https://fbref.com/req/202302030/images/headshots/6afaebf2_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051871.png,FW,RW,1.949,2857730,54793585,43.1998624901231,86.732223903177,1,3,32.9,,,,,,,,,,61.0,,,,,,,6.0,18.0,300.0,10.6,7.4,,,,,,,,,1,1,4,3
Kevin Schade,https://fbref.com/req/202302030/images/headshots/52afb588_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051872.png,FW,RW,0.771,635051,54793585,16.5701199399583,33.267776096823,1,3,21.5,,,,,,,,,,26.0,,,,,,,2.0,7.0,139.0,6.2,0.8,,,,,,,,,4,2,72,17
Mathias Jensen,https://fbref.com/req/202302030/images/headshots/0f134faf_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051873.png,MF,CM,1.011,3175256,54793585,15.8771146130053,46.3253282034579,2,1,8.6,,,,,,,,,,8.0,,55.0,15.0,,37.0,1.3,,,,,,,,,,,,,,3,1,62,28
Vitaly Janelt,https://fbref.com/req/202302030/images/headshots/8449d35e_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051874.png,MF,CM,0.961,1905153,54793585,15.2974663516572,44.6340639779344,2,1,25.0,,,,,,,,,,18.0,,80.0,14.0,,32.0,2.4,,,,,,,,,,,,,,4,2,65,29
Yunus Emre Konak,0,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051875.png,MF,CM,0.5,952577,54793585,9.9531093820282,29.0406078186078,2,1,0.4,,,,,,,,,,1.0,,2.0,0.0,,0.0,0.0,,,,,,,,,,,,,,6,3,106,56
